Weight,Quantity
3358.82,7583
3786.6,5893
2428.73,9826
3954.95,7784
2295.32,8890
1976.28,5793
2010.59,4799
3308.26,1343
2341.49,3661
1951.75,7715
2822.01,5025
3144.25,8676
421.03,9305
2970.71,7086
4604.56,5923
1084.95,9926
2025.34,9507
4905.96,5555
1932.68,6683
2040.41,3849
3874.41,1219
129.44,4314
545.89,9841
341.07,534
4087.98,524
616.8,829
1449.64,7308
4566.02,3884
723.55,5580
3828.66,7048
2301.23,2760
1528.84,5876
4182.22,2698
4659.07,2550
1407.2,9154
3656.22,4755
1751.48,6346
3670.79,1218
510.54,4937
4533.14,4730
4990.64,5379
2230.36,1483
4466.69,889
3394.39,909
1531.83,6996
2982.31,4347
2547.9,8387
541.39,1878
4608.9,5191
4327.2,2196
1684.16,5922
4737.15,363
2224.78,490
1355.02,5477
4.64,9943
4038.64,3591
300.78,1899
2313.58,5877
2330.14,3480
1531.43,6124
593.59,2847
3971.82,3326
1267.54,8377
3785.74,9996
4888.09,1617
798.96,4011
1886.12,5245
2907.25,1350
3238.24,6508
132.25,8587
3036.78,2523
3447.74,89
4727.22,4703
32.84,5160
4132.55,1239
1506.27,479
1632.03,1036
3259.65,3015
2209.47,9367
4681.56,5751
2322.9,7568
3873.55,6278
531.85,141
2000.42,2926
4877.67,9489
227.45,4078
2094.36,7333
1117.57,6056
2110.36,1563
4398.79,7521
2241.77,6429
3905.78,7078
1502.36,7736
1973.69,8837
792.65,8538
4683.49,3664
4083.4,9379
3075.28,2904
3835.2,4039
823.77,6508
2382.42,4717
4316.49,1091
2340.08,5127
2192.75,9410
901.48,50
809.87,5101
725.11,6006
1978.61,1182
3266.56,8251
3147.58,5115
1164.55,9150
4188.47,2574
2600.52,46
4285.92,998
1280.14,1179
2240.88,92
2810.04,4288
1044.15,3505
4522.73,7391
1536.24,2493
942.76,2742
2235.4,6274
817.57,236
4735.86,8948
250.58,7464
3386.38,4349
1985.83,1813
3697.09,8463
4009.08,6127
1132.84,857
1397.46,1891
1547.95,9156
3169.22,166
554.35,4174
3306.09,6285
248.87,3683
4658.46,2405
2636.55,4334
479.91,1949
4008.19,5776
1966.97,329
2181.31,2333
598.23,4505
3787.4,198
4222.26,3304
2256.97,7397
1258.55,6144
1682.2,6551
1939.11,9078
4800.4,7401
536.6,7344
3416.28,6258
733.41,5704
4896.49,4141
1990.43,8798
1697.61,3094
2155.91,9727
1002.83,7264
738.23,6693
4719.56,8318
663.19,5678
2143.67,4581
460.2,4885
2144.98,6073
3889.31,4002
3356.9,9028
1642.17,6070
4620.33,2519
1574.13,4947
484.2,6480
3418.61,6096
2739.6,6506
2384.51,4144
1980.55,2290
2277.23,1200
3360.82,5456
2252.67,8910
4421.35,8014
3075.22,4646
3041.14,8821
1504.55,6648
2477.45,3841
3588.42,9875
4776.7,6614
1210.61,6513
1931.79,843
1651.29,574
975.53,3883
767.49,6650
1083.87,4838
3168.25,5237
1642.87,4799
552.23,4769
4952.7,3570
315.04,6898
1223.33,5583
1418.24,4113
2235.77,6459
4218.63,6817
2268.52,4785
2424.24,5886
2287.13,8492
1686.58,6635
4529.38,7250
2596.62,5031
2104.49,4896
2454.29,9836
1550.38,3261
3652.93,4126
4964.86,8101
899.07,9410
3603.85,1483
2232.15,7638
689.36,2258
856.05,3015
1295.38,2245
2441.56,8611
1984.07,4493
4001.54,7126
677.69,2640
4652.42,5766
4937.61,7047
2385.47,6609
3252.83,5390
2500.65,5494
405.81,2502
2855.48,392
3923.37,8336
3605.4,9686
1449.89,9910
4945.31,594
2899.53,5114
4022.49,4402
4151.4,4998
4959.24,4246
4135.55,4103
3457.81,8154
2161.12,280
3791.52,3221
1296.79,581
1356.36,9519
3910.74,604
820.46,4795
4252.62,3140
2555.95,9250
638.96,7489
158.65,3235
726.36,6542
1332.96,1692
4927.36,4105
3828.9,6632
4926.57,8275
4020.92,4676
4437.94,3041
1353.78,6228
3751.79,5592
3135.12,3789
3327.67,8981
3520.94,7407
2192.53,9132
4746.18,1509
4194,5992
4922.49,5381
1856.92,7019
3200.52,9529
2166.57,3397
3669.22,3276
3968.66,3085
3325.23,5603
4980.54,4357
1254.23,8469
3624.55,5970
2139.03,3246
22.66,1614
2883.36,6649
2614.94,7913
455.02,3542
932.47,9740
1145.07,8638
4139.84,6915
3209.73,6666
300.67,9114
1818.45,3389
3660.55,5635
3024.01,590
2784.58,1137
1207.91,6864
155.36,6221
4349.94,1627
2054.49,7356
4859.48,4571
1700.37,2604
2665.41,6315
1977.14,3107
1359.03,1290
3396.28,2234
3043.15,8828
1444.72,7907
1930.8,7973
2526.94,7494
4409.59,3702
4262.86,6616
924.29,141
1840.02,1443
4206.33,8977
4906.52,2761
4379.04,2148
4602.91,8725
2142.2,521
3545.11,4461
1236.42,2560
1890.52,9455
1423.26,9472
4482.06,9039
138.04,3440
3106.68,8002
2078.75,1623
3521.28,5380
282.77,4688
4689.14,4599
3080.82,6948
3644.55,5783
3169.68,8127
2711.74,5254
2361.62,3729
2907.89,5381
1295.16,7519
1200.01,6476
4501.44,9935
2909.54,6784
1270.64,4225
1395.33,9916
2126.95,5994
1403.03,2894
3031.04,1696
2615.79,2797
1495.57,7993
2161.75,6996
2191.44,1206
3881.22,2077
530.16,1005
1433.89,3015
601.95,6210
2191.7,3296
4454.28,2149
4831.37,8290
2165.57,169
2206.03,7074
3855.03,633
4724.87,4366
1249.8,4666
405.47,3087
3164.15,8984
1875.37,5159
4470.55,3775
4462.77,6779
372.71,8408
2900.76,6299
4420.92,1263
2715.1,8192
1064.33,7006
1373.48,1168
4136.5,1970
4964.24,9828
898.75,8951
4159.17,8255
881.1,6947
869.94,9500
1954.79,6894
4151.82,9460
885.78,2280
4005.14,2258
4336.26,1547
3583.37,6687
47.4,3797
3013.71,6300
4310.34,5079
3567.26,8272
820.67,4838
3643.23,7282
409.27,2161
2733.87,6894
3163.58,2212
3545.06,5615
25.47,2351
4709.85,1745
3444.09,7750
1875.65,789
2197.76,7076
4926.7,2041
168.28,4299
475.39,4942
820.1,7584
1181.06,4956
2920.1,3587
2498.23,7532
2089.91,2904
988.37,7252
1763.39,5132
3306.29,2402
2593.58,2222
2370.47,1072
3085.15,8980
3738.94,8527
1469.29,5747
3527.62,1613
3145.94,1978
4435.09,9870
2028.23,410
4152.95,4488
1202.38,9761
2484.48,112
239.23,637
3245.55,5594
1252.86,2262
4211.14,5820
171.88,859
887.7,333
1692.94,104
1072.62,1747
114.58,8155
1996.5,8152
3070.15,8008
2873.87,6448
456.08,2494
554.4,2245
3900.06,8456
127.98,9399
2687.17,7948
3675.53,8158
949.21,3576
1139.8,4914
4240.67,4498
3207.12,7297
1180.56,8717
3834.53,3830
3887.35,8461
2080.92,402
1554.64,9394
915.5,1265
2717.41,8574
2095.33,2867
3341.53,7931
4926.54,6250
4031.95,8078
2932.54,8438
20.92,8470
3356.72,1621
1043.99,5756
3536.82,5284
944.84,5590
86.25,9986
3043.56,7056
798.61,2347
3369.91,5518
4317.24,1597
3442.32,1268
4147.58,5342
4078.63,656
3018.72,4701
2472.26,8045
4886.16,7282
78.17,9423
3014.43,3375
2660.81,9176
841.68,1713
2333.34,4538
1937.58,5143
902.63,2562
559.86,8714
3615.74,2741
3001.9,301
2500.52,4619
3060.55,7143
2755.6,3302
2145.56,275
1267.22,2446
447.86,470
1794.15,5613
4063.23,3619
3003.46,6219
1223.48,7445
4209.69,5914
4788.33,7049
4330.43,9114
312.48,2222
2094.98,7272
452.39,3503
2949.7,2826
1722.65,2019
4984.57,809
952.85,9278
1104.8,9309
2253.81,4534
2976.35,6591
4095.94,7538
699.84,7273
3555.34,8416
3233.84,95
3414.29,2355
3857.53,9448
1023.14,6928
3579.66,6426
2033.64,8864
1354.55,4464
2951.16,9802
2429.66,1330
2659.92,5744
1734.85,9867
1702.23,7675
2099.96,1399
4801.31,7707
3089.19,1854
4036.16,2957
3400.73,575
1814.49,9612
3922.58,5449
1603.65,2633
2304.62,9703
4558.88,8987
1077.44,2178
252.06,430
1007.72,852
4071.48,9177
4572.45,1883
4131.65,3924
3853.89,3139
4126.59,7000
4708.08,3489
1146.55,7284
4168.3,7078
305.28,127
2750.02,1553
1608.97,3498
1980.07,1998
235.77,780
831.03,1562
4910.53,9431
2129.25,931
3419.16,6152
4539.27,6685
1613.53,8511
4757.33,165
2571.45,3328
3045.44,4877
378.16,8808
4037,7869
3992.54,1353
4917.08,6387
4221.88,5180
2571.27,2846
4681.21,6902
2665.08,8650
126.34,7967
4601.76,3561
3449.61,9095
4705.33,4022
4687.69,9094
4794.23,9940
2465.38,229
1937.67,2854
4245.93,1273
687.08,4771
3605.46,5944
3876.16,4530
3357.84,2488
4441.61,6885
2936.27,6432
703.74,3033
4183.63,4477
3550.11,4398
1219.76,652
3732.07,8606
1975.86,5857
767.48,865
4452.56,8421
2293.65,1724
2482.85,5466
4104.87,3654
3491.66,70
456.93,1840
3151.72,1929
1887.01,2110
2806.61,3972
887.46,4655
1824.31,9990
312.27,9627
2874.17,4712
4295.95,4134
3263.4,7224
1257.53,5549
1660.74,6084
3367.05,3835
2740.32,1290
3939.73,4117
2898.9,5203
2667.26,4996
2534.02,5385
3259.41,9
1281.83,790
3337.53,8807
3931,9764
266.46,5291
1510.46,3592
1753.3,7577
739.55,7583
251.81,4812
2491.19,4792
1310.94,1785
1776.72,5227
2066.62,7622
2870.01,694
1111.67,5131
905.22,3389
2010.68,453
205.62,190
1382.92,5812
2753.2,5768
2024.56,5855
900.97,5362
3484.11,4451
27.79,5926
3573.28,2094
941.72,4382
3016.28,9978
2421.14,2539
1718.73,2764
3030.63,1845
1187.15,5355
1143.67,6106
4079.69,1172
1312.92,6596
4967.4,8381
420.08,2464
3390.19,7196
2533.24,5020
3833.85,1182
4478.37,2909
208.13,5162
4760.55,5482
2.59,6577
2081.42,4175
2959.89,7729
508.97,707
2519.09,2043
1743.24,6169
3058.95,5625
2321.44,7226
4364,2113
1770.81,7178
2979.56,4013
2157.71,866
915.25,6947
1448.48,4579
2893.62,5900
1277.88,154
2487.81,5162
4161.97,4362
4565.55,6959
4853.5,6260
4618.95,5631
2511.56,2558
1142.32,6998
4823.73,9162
3811.85,8825
4132.29,8103
154.25,365
4812.69,2976
659.37,6250
3142.3,131
3889.74,7787
1003.94,8676
2583.62,7025
1624.77,7378
4909.84,3786
1133.85,3549
1269.16,7473
1407.43,7068
3392.59,7514
3855.79,3584
509.16,5210
582.84,5284
1291.2,3759
3005.64,1422
4189.07,6372
1957.28,4669
2061.59,4008
2968.91,2432
4729.66,6845
2096.72,3340
2113.39,9779
1100.16,2750
2433.64,6006
1243.46,1454
1452.74,8492
2781.9,659
4624.1,7014
4490.94,209
1873.95,3788
4461.24,7917
1251.87,6549
3863.76,8456
1751.78,341
1021.66,4357
3531.37,3468
2888.99,1383
84.94,5169
3865.99,2797
4068.15,6861
157.37,683
4996.15,5016
4900.61,2242
2284.24,6644
2745.37,2915
3562.72,3574
676.82,9866
3145.79,5082
1758.84,9153
954.36,4040
1311.29,9776
249.06,8317
3116.35,8890
4448.37,6324
4668.63,1854
1770.1,6978
509.5,4838
1801.07,8198
4042.29,1224
1585.97,3036
3015.71,7858
3769.53,8803
824.97,1190
1346.52,198
2889.15,7591
1644.93,4565
397.22,4987
4640.44,958
3428.23,893
62.49,9305
1180.03,4655
3882.22,234
611.68,4400
223,280
405.02,6597
4355.43,6911
554.43,1805
4660.61,2147
4463.57,3215
2352.67,4570
2800.37,7844
1769.21,1867
4682.37,9708
319.51,2655
2388.34,2394
3100.15,8036
1.98,2012
656.05,8187
2941.02,9218
3834.14,1433
3838.56,9653
3561.5,5734
3958.04,9956
4760.69,3848
23.34,9414
2649.6,8762
3517.8,2060
2092.73,5797
4332.09,8908
1147.82,7081
1522.23,5720
4795.96,8939
2782.67,4436
1893.52,6766
4467.85,3408
3378.23,6308
1648.83,5654
724.16,5240
4764.83,2387
1037.37,5891
2333.59,7398
4991.71,1270
613.69,5141
3082.74,2888
2512.41,8872
4668.96,4586
535.87,484
4901.07,7004
2953.77,2662
1622.62,2350
1723.55,6438
215.54,3836
1999.32,1368
3303.8,7656
95.69,3857
823.69,6354
2541.51,8619
4591.5,7562
174.7,5608
1019.43,516
2051.68,7357
4608.16,10000
372.59,3619
677.97,6322
394.33,3930
3281.07,4264
4295.34,7168
4368.94,5697
266.11,4275
2328.06,8431
2386.11,74
2790.05,7280
3555.21,2738
4320.5,9451
1953.13,3936
2280.71,4648
2512.49,1864
3179.17,9239
41.7,3346
2960.86,5697
1291.44,8830
3310.68,5034
1139.78,1953
2902.6,6960
4495.66,42
4853.09,6312
4925.38,3050
2124.31,1952
4141.72,5380
1137.8,9244
2696.66,937
2726.27,8731
694.47,4901
357.39,6341
1791.07,9533
2022.06,7423
197.29,5538
1089.08,299
364.38,6700
4805.73,1833
4587.32,9631
2015.86,1886
3928.13,4682
1011.61,6331
1603.78,3822
3254.05,5019
2290.12,7151
2548.41,4912
1916.82,2766
280.74,5114
3239.67,8154
471.93,7948
1900.79,8118
4587.41,6402
4281.33,9179
2683.98,2548
2498.3,822
509.2,5238
3814.94,5150
1199.61,7156
2796.47,8179
1568.25,764
3321.85,9128
3895.62,8890
251.27,9635
4378.26,5512
3364.17,5422
3026.19,8926
1266.36,104
1707.14,1607
2256.6,4272
4309.02,2439
2101.1,1327
1522.56,6471
4765.69,4386
4255.29,2848
2041.37,7070
3830.74,4361
3202.29,7104
290.04,7531
4952.2,3891
4127.07,3329
3369.76,3034
4697,509
4024.43,1761
3386.89,834
55.1,9794
1372.54,7933
1490.52,172
2797.71,8120
174.19,1830
1726.81,4643
889.29,1215
2210.84,3131
715.53,7798
68.65,146
813.02,6981
74.91,4842
4402.46,8067
1362.99,3945
1702.25,6556
725.11,2057
1290.17,8911
1141.34,8781
2005.73,3198
4275.09,8104
1857.72,2914
269.98,9757
1564.86,1889
1105.47,1266
1968.89,4571
48.76,4695
4339.08,3502
4107.41,4886
1188.63,486
3788.44,6558
1530.65,9039
4966.97,5019
4535.39,4974
2568.98,6986
4753.56,5715
4658.91,6345
4796.71,6476
286.16,2756
809.87,8179
2360.12,4049
164.06,6553
3984.18,5204
1037.89,6160
524.42,2235
610.23,2008
1175.7,7882
1650.69,7155
22.26,5345
190.79,7441
3908.9,1347
197.45,7659
987.55,402
4221.59,7127
3936.83,7575
4517.29,5264
1328.6,9265
4982.45,8211
1921.63,9162
2225.58,940
2748.71,9580
384.3,1433
31.91,2016
712.2,112
2034.02,8128
2895.81,5270
299.61,2200
363.35,3077
2094.7,2374
1304.95,7868
2165.14,9990
3466.6,4206
3040.77,4592
4523.07,291
1070.41,1465
4601.47,7452
1904.29,6824
4192.54,2251
2541.11,7877
443.41,901
2511.35,1460
326.23,1846
2973.67,1289
4029.01,394
3242.69,8467
2314.72,7155
1346.59,5159
276.29,1380
2432.77,189
956.58,3545
4075.53,1937
2552.92,1731
1512.7,7073
796.86,4669
1654.55,9787
809.38,4141
353.69,2644
3722,7713
2750.08,2764
2966.63,7066
3687.18,8469
4679.14,6016
4541.56,3881
3292.83,3159
1417.28,6918
1389.59,1502
4365.3,1253
1787.46,2996
4287.39,9761
2174.67,5116
4322.56,1936
934.97,6608
1444.82,4153
4994.71,2974
4269.48,3609
1641.31,7357
26.46,2493
1267,9205
3316.12,1635
1956.67,217
840.67,6833
249.08,654
3990.7,138
215.02,5865
2384.74,9415
253.11,6026
1685.36,3966
3356.99,3905
3366.65,5791
4060.93,7921
2929.34,9948
2621.17,2386
1860.89,2322
1631.13,4607
2847.08,4861
720.92,4278
3779.78,4815
2958.31,3361
3077.84,6464
2767.84,2078
3935.35,2640
1789.46,5682
706.2,900
3606.65,1286
602.22,4161
1948.94,5741
252.37,8593
1467.46,3183
3761.64,7641
812.8,8774
3946.61,9007
8.73,4764
145.63,1533
3105.27,6506
3300.11,2077
3807.12,5567
1387.92,6905
1.64,9665
2612.09,3851
3904.57,8260
1154.94,5692
491.41,6274
4046.49,1077
393.57,9349
1599.99,163
2474.26,1757
1338.75,9614
1213.44,6970
4424.33,8493
1701.53,2256
4361.43,7681
3226.28,4222
1402.53,6591
1466.06,7619
4298.74,2640
3819.5,3908
4366.75,5327
4872.47,5271
385.35,2055
953.85,5636
4560.67,1528
2174.29,7695
1054.07,915
4219.9,8017
3570.12,8424
4737.15,8204
1730.89,9507
1702.45,2126
1316.97,4885
4845.2,2694
699.78,2914
4151.46,8148
2005.06,3039
2130.5,6855
4654.88,4247
1094.54,3681
2782.99,6474
3127.41,1851
2374.51,6108
2528.13,4329
4815.2,7766
1451.39,4685
1846.08,7642
1910.67,1982
4471.72,1080
3620.66,6553
153.28,9268
2425.03,3375
2397.61,4155
3370.74,7342
2228.98,8483
1941.43,7454
2623.29,9604
3002.95,4447
300.06,6268
1138.2,1135
4117.18,3210
3603.61,4875
2141.92,6841
4928.6,935
2665.67,6587
1766.96,2954
2546.93,3477
2773.58,1775
3596.53,6410
337.53,4477
4120.48,270
954.54,1091
1188.24,600
3941.24,5110
2207.62,9869
3497.81,8280
1634.51,4263
4039.1,6450
1974.23,7616
3349.81,5762
2927.85,5336
3877.75,232
801.38,7221
1869.73,3155
4207.96,3900
1684.51,1724
3559.59,3004
3786.39,1247
1425.75,560
4242.58,2395
4507.15,9622
3563.87,3445
3598.24,9856
3760.63,1636
3518.69,9329
3259.56,1785
2777.79,9995
755.15,4666
4144.69,3852
2906.44,7426
4522.01,7234
3230.4,9149
3023.8,9231
3547.86,5961
139.7,4453
3601.8,4441
2524.94,5886
4952.95,5985
616.62,499
2037.64,6732
2365.44,5735
4883.73,5208
2621.8,75
2217.82,8988
2705.96,388
4800.66,9888
1028.88,2808
3538.68,1714
496.74,4925
886.5,4375
3594.22,3431
2795.02,4975
2223.83,3230
1052.13,9659
3907.09,3875
3760.51,1018
212.25,2390
1089.51,2330
438.33,6794
3202.94,1914
1118.18,2959
3745.93,7528
3656.54,5781
4871.35,4219
1274.79,6241
191.56,5567
1588.02,5010
1908.51,9762
641.19,8704
4489.01,3412
1471.24,5658
101.91,8826
2692.28,6635
263.4,4075
1775.44,3614
3692.61,7450
3268.23,1108
2175.79,8717
4386.48,9603
1401.95,2272
2268.46,1210
1968.26,9409
2380.61,8148
929.12,4062
133.26,8510
1089.09,67
2977.02,9221
3519.77,2189
880.28,4220
3209.36,94
2891.05,8754
3267.74,5747
477.99,272
3847.74,1485
1169.34,9139
2916.11,1672
4647.05,261
564.32,2422
2390.55,8176
4249.19,5213
3892.59,9868
97.42,6190
2164.07,3080
4122.84,9615
3653.91,5992
2431.29,6940
493.12,4395
4721.41,714
1165.03,7940
4093.24,5466
1516.32,5489
4059.59,7502
3744.51,7920
4233.83,5139
108.83,529
2964.07,4930
3494.36,6438
4718.64,7488
4427.29,5273
756.56,4158
3529.74,5373
3933.9,4345
583.5,9034
2521.09,1616
4567.29,2926
3830.2,6188
4141.37,6676
4152.41,6962
3547.83,8519
4232.92,3615
3546.98,3575
3969,5836
1915.08,9836
4099.37,8952
4694.2,3980
1606.77,3260
3748.5,6846
750.79,465
2010.57,3255
1609.78,4714
3687.9,8152
4642.06,3519
3709.41,8459
640.4,8418
4437.98,3274
1363.83,5467
2925.76,5490
2529.91,6687
3814.31,105
3532.18,242
2710.77,7752
439.44,6086
484.05,9535
1513.29,1849
2991.48,6853
2387.17,6429
871.65,5516
3504.61,9841
2925.24,7771
4836.19,224
3623.95,2840
4759.21,2825
656.47,2264
439.27,6172
4360.99,9086
3716.5,9753
1217.28,857
2556.5,6069
4742.37,5261
3149.59,4831
1701.43,1808
2852.82,1596
4588.07,9308
928.55,1632
3980.45,4409
1509.7,132
735,8538
4817.19,7161
2355.29,6590
4671.66,1925
517.41,1500
3127.65,4886
1316.54,5895
2727.81,1851
2150.05,5964
3882.21,7256
2532.62,6468
2569.86,3451
1330.09,8318
422.93,6664
437.87,2672
3719.03,6607
1016.41,2369
4657.06,6408
3737.13,4794
3417.02,4131
3175.68,4245
3006.89,753
3923.23,6608
4422.12,4073
3297.55,934
65.3,6195
118.14,2895
2813.89,6288
3284.28,6223
1422.96,3707
274.41,1546
464.27,3492
2488.28,368
3884.36,4482
1096.68,7959
4052.85,3291
4336.57,1799
2618.57,9682
2251.69,2501
4471.43,8219
473.15,5228
3609.4,669
2087.17,9404
1344.64,4239
4042.01,688
901.09,1735
20.35,5081
3888.51,419
3256.61,2756
925.04,3425
785.94,5325
1862.57,3815
658.36,3246
843.41,5261
1160.31,1419
2011.69,3823
4887.81,9636
2540.02,31
212.99,4480
716.32,2174
2665.2,2793
840.18,6349
1573.15,1192
348.74,9111
672.91,6311
456.74,6665
2528.5,753
3311.1,3886
1954.18,3454
180.25,2999
2973.83,8831
1585.2,6026
4439.91,6590
944.72,6406
71.09,1185
2753.53,4584
809.53,1056
4140.94,291
2750.55,8868
2076.67,6547
2456.11,6071
3666.37,4114
3135.69,519
320.63,7157
4509.14,1713
1300.77,7898
613.6,5014
544.51,135
3685.19,4125
1347.83,8415
4957.52,1130
2284.01,8434
1957.74,7046
67.01,4844
1694.97,7189
3266.45,5956
1545.66,1317
278.96,2327
638.37,1501
822.15,4791
905.49,500
3247.12,5668
4312.05,4989
1173.81,6370
2648.87,7374
418.34,368
4695.53,4392
1667.4,725
199.65,7237
3347.42,4144
556.36,1918
4425.47,1621
3706.89,9603
1921.35,9213
1506.48,9914
2425.47,9515
3649.76,3388
3563.8,8281
3053.08,6298
622.9,7128
1345.05,6355
4458.64,8945
4728.71,602
3591.17,312
3012.6,2284
188.71,8192
4544.6,2571
2555.34,7304
4999.93,2231
307.97,5860
808.2,1720
2431.91,6722
2714.8,3130
983.45,4962
855.49,2652
1216.29,3523
4259.69,6107
57.35,5622
3791.5,6746
4560.48,7535
2170.47,8434
3426.26,401
1554.69,2571
4984.6,7714
4321.55,9769
2369.48,9206
1945.41,2804
3352.78,5100
781,2872
4489.77,7213
2935.77,6182
1509.71,2553
3687.67,4487
2409.57,3881
2199.04,235
1968.73,190
127.61,6618
4185.97,4540
2561.95,3214
1861.38,5714
4369.5,7699
1015.44,6784
4912.55,2559
610.94,7224
2722.41,8928
3983.06,3968
4360.22,9364
952.66,8006
3253.19,1568
3394.98,324
4276.13,6234
4610.84,3004
1074.58,392
2693.37,2293
2572.53,9476
1236.06,3486
3908.62,768
3665.25,8894
4021.82,3837
2769.1,1001
1190.79,7354
883.05,6938
3803.55,663
127.56,8099
1671.76,6204
2894.57,57
2038.7,8505
1761.39,3592
1163.49,2606
3210.61,3082
2320.19,5728
3373.54,1034
57.29,8116
141.38,4299
3164.43,6022
1990.55,831
1358.6,9177
365.26,3015
3839.99,42
3548.45,5325
4038.76,8301
3383.69,8720
3666.85,8570
608.89,803
4116.63,1874
1197.44,9741
1815.29,1067
3361.82,5301
1288.91,333
1567.78,911
4731.48,6974
3861.95,5412
1937.97,3852
